word,timestamp,recognized,key_id,Total_Strokes
alarm clock,2017-03-11 07:57:31.31701 UTC,True,5779601903058944,9
alarm clock,2017-03-04 00:14:48.40865 UTC,True,5886412169674752,5
alarm clock,2017-03-29 14:25:15.40884 UTC,True,5844229366480896,5
alarm clock,2017-03-23 17:01:35.80656 UTC,True,6051583475318784,14
alarm clock,2017-03-09 05:38:48.04076 UTC,True,5195038734680064,6
alarm clock,2017-01-24 18:46:08.62156 UTC,True,5623115008704512,7
alarm clock,2017-01-23 15:34:11.53915 UTC,True,5968687272034304,15
alarm clock,2017-03-14 14:57:07.24031 UTC,True,5483765411348480,6
alarm clock,2017-03-09 20:28:27.38912 UTC,True,4913826891825152,8
alarm clock,2017-03-05 16:28:14.28576 UTC,True,4963405175717888,10
alarm clock,2017-03-02 21:48:20.02513 UTC,False,6462526197858304,14
alarm clock,2017-01-24 23:50:38.13554 UTC,True,5645390319714304,6
alarm clock,2017-03-26 17:37:06.73271 UTC,True,6566824529362944,12
alarm clock,2017-03-11 02:06:57.10538 UTC,True,4599433071165440,11
alarm clock,2017-03-26 18:48:14.24893 UTC,True,4795271852589056,6
alarm clock,2017-03-24 22:18:41.84666 UTC,True,5537970146770944,7
alarm clock,2017-03-11 11:21:13.41085 UTC,True,4760524141101056,15
alarm clock,2017-03-04 23:10:36.65641 UTC,True,5949625766772736,9
alarm clock,2017-03-03 15:06:02.00468 UTC,True,5385876144128000,4
alarm clock,2017-03-17 17:33:31.94779 UTC,False,4966801270112256,12
alarm clock,2017-03-21 12:58:06.78369 UTC,True,6617499137212416,14
alarm clock,2017-03-06 22:30:07.21315 UTC,True,6356955096416256,5
alarm clock,2017-03-16 07:57:56.14803 UTC,True,5764794516766720,4
alarm clock,2017-03-26 17:16:28.0481 UTC,True,5999017437691904,12
alarm clock,2017-03-01 22:06:04.72805 UTC,False,5662729903800320,4
alarm clock,2017-01-31 22:34:33.74578 UTC,True,6630308763926528,6
alarm clock,2017-03-06 19:58:37.55439 UTC,True,6354616889376768,7
alarm clock,2017-03-17 19:03:15.67024 UTC,True,5851463198703616,6
alarm clock,2017-03-28 15:18:47.90299 UTC,True,5356273971232768,6
alarm clock,2017-03-08 14:55:22.93344 UTC,True,5451603773489152,9
alarm clock,2017-03-01 08:29:15.1714 UTC,True,6088073400025088,15
alarm clock,2017-01-23 16:13:54.4447 UTC,True,5168690020483072,7
alarm clock,2017-01-28 03:35:37.23019 UTC,True,5131562947444736,9
alarm clock,2017-03-18 12:33:09.04662 UTC,True,6701349850841088,8
alarm clock,2017-03-19 18:52:40.12961 UTC,True,5054772870643712,7
alarm clock,2017-03-25 04:27:59.93697 UTC,True,5696915612106752,5
alarm clock,2017-03-24 08:34:57.79621 UTC,True,5271671504109568,6
alarm clock,2017-03-01 15:34:31.08318 UTC,True,6692603200274432,8
alarm clock,2017-03-04 23:50:13.15611 UTC,True,5079156154957824,10
alarm clock,2017-03-04 06:34:34.09764 UTC,True,6754091931795456,6
alarm clock,2017-03-29 23:30:52.48962 UTC,True,5565964408061952,6
alarm clock,2017-03-15 20:20:09.95714 UTC,True,4827590642630656,3
alarm clock,2017-03-02 17:31:25.13907 UTC,True,6135770085588992,8
alarm clock,2017-03-06 23:01:35.3513 UTC,True,5184836912283648,7
alarm clock,2017-03-10 21:58:28.99023 UTC,True,5842472842297344,4
alarm clock,2017-03-10 21:34:26.62056 UTC,True,5080765492625408,4
alarm clock,2017-03-27 02:52:45.77456 UTC,True,4704379271643136,7
alarm clock,2017-01-23 16:34:55.54459 UTC,True,6274879517097984,7
alarm clock,2017-03-26 21:36:57.22552 UTC,True,5191243074109440,6
alarm clock,2017-03-02 23:49:22.42547 UTC,True,6632634048315392,3
alarm clock,2017-01-26 15:32:12.3555 UTC,True,5701565639819264,13
alarm clock,2017-01-26 13:17:22.59957 UTC,True,5908562125520896,6
alarm clock,2017-01-25 18:35:53.13495 UTC,True,6616268851380224,6
alarm clock,2017-03-09 08:23:27.26543 UTC,True,4790406376062976,8
alarm clock,2017-03-12 02:52:52.5842 UTC,True,5272826229555200,7
alarm clock,2017-01-30 09:03:33.42665 UTC,True,6131048947646464,12
alarm clock,2017-01-28 11:28:05.43426 UTC,True,5197468683730944,7
alarm clock,2017-03-04 07:17:57.60262 UTC,True,4781037005570048,8
alarm clock,2017-03-28 08:11:19.34552 UTC,True,5525419916787712,5
alarm clock,2017-03-10 10:01:23.24764 UTC,True,4531269255823360,6
alarm clock,2017-03-17 14:15:50.14484 UTC,True,5062437441110016,9
alarm clock,2017-03-23 00:55:54.32071 UTC,True,6660762846101504,4
alarm clock,2017-03-02 22:59:32.92195 UTC,False,5575498312712192,18
alarm clock,2017-03-23 17:53:00.60616 UTC,True,6271652633509888,15
alarm clock,2017-03-13 14:21:09.69105 UTC,True,5754584037326848,7
alarm clock,2017-01-29 02:33:06.82836 UTC,True,6106853048057856,8
alarm clock,2017-03-26 20:43:14.807 UTC,True,6620426190979072,12
alarm clock,2017-03-23 00:54:16.45927 UTC,True,5298278289637376,9
alarm clock,2017-03-16 16:57:31.46148 UTC,False,5483450217791488,10
alarm clock,2017-03-12 16:18:19.78825 UTC,True,6264943005401088,15
alarm clock,2017-03-13 15:28:54.42624 UTC,True,6080037600100352,20
alarm clock,2017-01-29 08:53:25.10249 UTC,True,4979014030589952,4
alarm clock,2017-03-28 08:25:11.16921 UTC,True,4615979181015040,6
alarm clock,2017-03-23 15:55:02.58109 UTC,True,4845732215390208,5
alarm clock,2017-03-16 16:57:50.85628 UTC,True,6218617941131264,5
alarm clock,2017-01-26 18:30:04.62836 UTC,True,5237867548770304,8
alarm clock,2017-03-23 12:42:26.11856 UTC,True,5429269725446144,6
alarm clock,2017-01-24 23:29:32.57142 UTC,True,6022936198643712,4
alarm clock,2017-01-24 16:11:38.90628 UTC,True,6741345177698304,8
alarm clock,2017-03-28 05:02:33.09756 UTC,True,5623581998317568,4
alarm clock,2017-01-26 17:29:43.86775 UTC,True,5956816888397824,7
alarm clock,2017-03-13 15:51:24.68753 UTC,True,6492199791362048,7
alarm clock,2017-03-16 09:11:29.09567 UTC,True,4640102569476096,9
alarm clock,2017-03-01 19:36:18.43159 UTC,False,5033565513318400,18
alarm clock,2017-01-29 16:58:25.479 UTC,True,5790453813215232,19
alarm clock,2017-03-15 03:34:50.95428 UTC,True,6585960051507200,12
alarm clock,2017-03-05 05:09:36.47122 UTC,True,4578414407188480,5
alarm clock,2017-03-11 15:40:50.32587 UTC,True,6456748057559040,6
alarm clock,2017-01-30 13:07:21.38232 UTC,True,4614175819038720,9
alarm clock,2017-03-21 14:00:25.43741 UTC,True,4815489102512128,3
alarm clock,2017-03-16 07:59:33.94837 UTC,True,4909220791058432,7
alarm clock,2017-03-25 13:08:21.8919 UTC,True,5875481628901376,19
alarm clock,2017-03-27 12:51:03.05365 UTC,True,6289499766128640,4
alarm clock,2017-03-10 12:18:49.79435 UTC,False,6405520036462592,6
alarm clock,2017-03-15 13:34:40.90878 UTC,True,5529201065066496,5
alarm clock,2017-01-31 14:25:24.70323 UTC,True,4956302713290752,8
alarm clock,2017-01-30 14:27:16.04254 UTC,True,5288568631066624,7
alarm clock,2017-03-07 15:14:28.37187 UTC,True,4796154720026624,11
alarm clock,2017-03-21 12:48:35.78913 UTC,True,6406580138409984,14
alarm clock,2017-03-16 15:07:30.52121 UTC,True,5646530713223168,13
alarm clock,2017-03-11 02:41:25.29734 UTC,True,5537176097914880,8
alarm clock,2017-03-12 19:23:53.63417 UTC,True,6507899507441664,10
alarm clock,2017-03-01 21:52:22.14979 UTC,True,6502256021078016,21
alarm clock,2017-01-24 18:36:44.38345 UTC,True,5044802594799616,10
alarm clock,2017-03-26 17:27:32.08137 UTC,True,4615054756413440,8
alarm clock,2017-01-24 15:05:48.42946 UTC,True,6699148734627840,6
ambulance,2017-03-07 21:01:58.15269 UTC,True,5253631014076416,6
ambulance,2017-03-14 19:09:14.75053 UTC,True,5771904566689792,10
ambulance,2017-03-03 11:47:22.79851 UTC,True,5689948554395648,7
ambulance,2017-03-22 07:01:25.66032 UTC,True,4930758240108544,4
ambulance,2017-03-15 05:47:56.12995 UTC,True,4672452263149568,6
ambulance,2017-03-21 16:58:01.26267 UTC,True,4749813415411712,6
ambulance,2017-03-26 09:33:15.13476 UTC,True,6483007839928320,8
ambulance,2017-01-28 06:44:57.38531 UTC,True,6395003477688320,9
ambulance,2017-03-26 05:17:30.99402 UTC,True,5874216358379520,12
ambulance,2017-01-23 14:43:59.0438 UTC,True,5723902321885184,13
ambulance,2017-03-17 12:32:24.03878 UTC,True,6165623950278656,13
ambulance,2017-01-26 15:13:43.49854 UTC,True,6719080704770048,6
ambulance,2017-03-29 19:31:39.58228 UTC,True,6278802747424768,11
ambulance,2017-03-16 00:05:19.5619 UTC,True,5836856417583104,6
ambulance,2017-01-25 16:50:04.23434 UTC,True,5711342461779968,4
ambulance,2017-03-22 00:49:03.95138 UTC,True,6474131753140224,11
ambulance,2017-03-07 00:25:02.28793 UTC,False,5556019797164032,17
ambulance,2017-01-26 19:22:54.37255 UTC,True,4849982475599872,9
ambulance,2017-03-09 00:08:28.08955 UTC,True,6639020966674432,5
ambulance,2017-03-26 19:50:55.5521 UTC,True,6247648329728000,8
ambulance,2017-03-17 14:37:12.4601 UTC,True,5633663125422080,9
ambulance,2017-03-29 13:07:52.09493 UTC,True,5436694079733760,12
ambulance,2017-03-26 19:52:50.43769 UTC,True,6108287378391040,6
ambulance,2017-03-11 09:09:02.22245 UTC,True,6450262791159808,4
ambulance,2017-01-27 02:29:44.8013 UTC,True,5682555577696256,4
ambulance,2017-03-19 12:34:01.59559 UTC,True,5664299261362176,13
ambulance,2017-03-26 15:27:47.60634 UTC,True,6074338614706176,18
ambulance,2017-03-05 21:29:28.3474 UTC,False,5774324797538304,1
ambulance,2017-03-11 19:01:43.98669 UTC,True,6699253722251264,5
ambulance,2017-03-24 15:07:55.58655 UTC,True,4926761873702912,11
ambulance,2017-01-26 20:28:35.88229 UTC,True,5524322003189760,13
ambulance,2017-03-08 19:26:58.99717 UTC,True,4542000567156736,5
ambulance,2017-03-18 13:49:57.70057 UTC,True,6201066423058432,9
ambulance,2017-03-26 21:51:17.30163 UTC,True,6631935898025984,3
ambulance,2017-03-11 21:44:17.94425 UTC,True,5386472809037824,10
ambulance,2017-03-02 11:28:18.36764 UTC,True,5326867756220416,7
ambulance,2017-03-04 16:44:11.7725 UTC,True,6241770247553024,1
ambulance,2017-03-27 10:10:23.49619 UTC,True,5512406836969472,15
ambulance,2017-01-27 18:56:51.16454 UTC,True,5838163752779776,8
ambulance,2017-03-10 11:19:55.3042 UTC,True,5565114591739904,6
ambulance,2017-03-13 19:33:52.51612 UTC,True,4645262704246784,6
ambulance,2017-03-11 18:43:16.68713 UTC,False,4804488634302464,5
ambulance,2017-03-27 20:57:05.63015 UTC,True,4709745296408576,5
ambulance,2017-03-02 18:45:08.56612 UTC,True,5388033190789120,5
ambulance,2017-03-27 09:06:10.48494 UTC,True,4731134770413568,5
ambulance,2017-01-29 17:51:35.22809 UTC,True,5040664259592192,8
ambulance,2017-03-05 00:02:34.40082 UTC,True,5107260005023744,11
ambulance,2017-03-12 04:58:43.5353 UTC,True,6681715089080320,18
ambulance,2017-01-23 16:42:54.41889 UTC,True,6181877469675520,5
ambulance,2017-03-11 14:34:31.54576 UTC,True,5922679611719680,4
ambulance,2017-03-28 02:21:37.64098 UTC,True,5058688974848000,11
ambulance,2017-03-19 15:53:41.95949 UTC,True,5357969644453888,6
ambulance,2017-03-16 23:39:04.45406 UTC,True,6249446142640128,5
ambulance,2017-03-18 12:11:00.69823 UTC,True,5830891379097600,7
ambulance,2017-03-02 22:15:30.18553 UTC,True,5010827553800192,6
ambulance,2017-03-01 22:07:23.29145 UTC,True,5239510537338880,10
ambulance,2017-03-02 00:28:18.75088 UTC,True,5464524947718144,14
ambulance,2017-03-26 16:44:17.33918 UTC,True,6361678839021568,3
ambulance,2017-01-25 23:49:37.76282 UTC,True,4824999053492224,5
ambulance,2017-03-23 02:05:06.93912 UTC,True,6413628817276928,14
ambulance,2017-03-18 00:52:40.6416 UTC,True,6309178266091520,8
ambulance,2017-01-27 12:45:21.30287 UTC,True,6004190008573952,4
ambulance,2017-03-04 22:38:19.35597 UTC,True,4824352388284416,5
ambulance,2017-01-25 13:28:33.96542 UTC,True,6178911694094336,4
ambulance,2017-03-10 02:11:18.67391 UTC,True,5454344700821504,6
ambulance,2017-01-24 02:30:37.92019 UTC,True,4846277026119680,7
ambulance,2017-03-28 15:06:09.8659 UTC,True,6668180992819200,5
ambulance,2017-03-08 23:07:27.13305 UTC,True,5342639111012352,9
ambulance,2017-03-10 08:58:22.93181 UTC,False,6681467188936704,14
ambulance,2017-01-27 11:26:26.10288 UTC,True,6243682317500416,2
ambulance,2017-03-13 17:02:31.33587 UTC,True,5609982772903936,8
ambulance,2017-03-26 22:58:10.75579 UTC,True,5191735988715520,8
ambulance,2017-01-24 20:05:07.42328 UTC,True,5013586772492288,7
ambulance,2017-03-10 18:21:33.99823 UTC,True,5679510911451136,8
ambulance,2017-03-27 10:55:11.15926 UTC,True,6086684162654208,4
ambulance,2017-03-10 19:46:03.6892 UTC,True,4916534868705280,11
ambulance,2017-03-22 13:40:21.31816 UTC,True,4901585748492288,6
ambulance,2017-03-09 03:25:34.86298 UTC,True,6229205924708352,8
ambulance,2017-03-05 07:40:54.218 UTC,True,5834918196150272,6
ambulance,2017-01-25 18:54:44.16083 UTC,True,6572854785081344,7
ambulance,2017-01-27 02:28:56.55306 UTC,True,4824249715916800,14
ambulance,2017-03-12 09:57:44.42334 UTC,True,4730363672788992,7
ambulance,2017-01-24 18:06:55.58183 UTC,True,4828195046031360,8
ambulance,2017-03-17 15:49:42.46682 UTC,True,4725477124079616,7
ambulance,2017-03-22 15:30:43.17071 UTC,True,5299595535974400,12
ambulance,2017-01-27 06:18:35.43939 UTC,True,5702653742940160,8
ambulance,2017-03-22 17:28:43.22553 UTC,True,5323785429319680,6
ambulance,2017-03-20 17:58:04.94934 UTC,True,5585545465954304,7
ambulance,2017-01-31 11:58:39.94658 UTC,True,5095352011063296,5
ambulance,2017-03-20 08:06:25.86931 UTC,True,4589021047029760,9
ambulance,2017-01-31 13:49:48.17462 UTC,True,4641454028750848,4
ambulance,2017-03-25 12:53:07.1638 UTC,True,5964430133166080,6
ambulance,2017-01-31 15:50:30.47439 UTC,True,5415891325943808,14
ambulance,2017-01-23 17:26:56.95205 UTC,True,5542371636805632,7
ambulance,2017-03-03 18:58:38.37702 UTC,True,4966589793304576,7
ambulance,2017-03-26 21:52:44.50537 UTC,True,5754231145365504,5
ambulance,2017-03-26 21:18:02.50181 UTC,True,5923207842365440,5
ambulance,2017-01-30 09:43:32.03426 UTC,True,4552256617709568,10
ambulance,2017-01-27 13:39:07.90729 UTC,True,5094247332052992,6
ambulance,2017-01-26 21:34:21.45992 UTC,True,5649645659226112,9
ambulance,2017-01-27 21:48:29.28333 UTC,True,5841216098795520,10
ambulance,2017-03-07 02:34:43.45956 UTC,False,5398329133367296,14
ambulance,2017-03-03 09:58:02.59271 UTC,True,4521622859939840,8
ambulance,2017-03-06 02:28:37.20703 UTC,True,6724432900915200,7
ambulance,2017-03-03 12:29:27.45928 UTC,False,6623872013041664,11
ambulance,2017-03-10 19:54:27.48673 UTC,True,5559487714820096,14
ambulance,2017-03-24 00:54:59.90027 UTC,True,4608166299959296,7
ambulance,2017-03-06 13:48:09.44509 UTC,False,4937231645016064,7
ambulance,2017-03-02 00:10:51.20411 UTC,True,6341580220792832,4
ambulance,2017-03-08 12:49:06.87819 UTC,True,5069698972516352,5
ambulance,2017-03-14 14:05:04.71865 UTC,True,5498383684861952,9
ambulance,2017-03-07 23:20:19.98243 UTC,True,6618131386597376,6
ambulance,2017-03-07 19:53:10.14584 UTC,True,6119377235607552,8
ambulance,2017-01-23 22:51:30.76576 UTC,True,5189459140149248,4
ambulance,2017-01-28 17:57:10.63158 UTC,True,6185569698709504,12
ambulance,2017-01-31 17:43:21.14998 UTC,True,5397752068440064,7
ambulance,2017-03-14 13:22:09.35297 UTC,False,5449675400282112,6
ambulance,2017-03-21 03:21:49.07689 UTC,True,4637881467404288,9
ambulance,2017-03-15 12:59:08.28904 UTC,True,6415257331302400,2
ambulance,2017-03-24 16:43:41.01433 UTC,True,5278583717101568,16
ambulance,2017-03-20 08:54:25.01625 UTC,True,4570379211243520,9
ambulance,2017-01-23 08:47:03.05056 UTC,True,6113493973467136,5
ambulance,2017-01-31 17:57:30.63456 UTC,True,5381889546256384,6
ambulance,2017-03-27 14:44:34.05816 UTC,True,6255707231879168,10
ambulance,2017-03-11 04:36:53.17483 UTC,False,4614575515238400,4
ambulance,2017-01-23 21:41:52.61958 UTC,True,6289202427723776,6
ambulance,2017-01-24 14:56:01.78634 UTC,True,6606691778953216,4
ambulance,2017-01-26 18:00:54.15306 UTC,True,4567075127296000,6
ambulance,2017-03-01 13:01:29.22282 UTC,True,4714374818168832,5
ambulance,2017-01-25 16:10:32.56888 UTC,True,5463466074701824,4
ambulance,2017-03-12 21:44:39.9713 UTC,True,6582238546231296,6
ambulance,2017-01-24 16:02:29.64702 UTC,True,5933127895613440,4
ambulance,2017-01-26 15:10:25.09456 UTC,True,6679902818402304,8
ambulance,2017-01-27 21:56:16.40556 UTC,True,6080536239931392,7
ambulance,2017-03-10 18:07:28.66922 UTC,True,6350631763705856,5
ambulance,2017-03-04 11:33:17.44013 UTC,False,6579350113615872,1
ambulance,2017-01-28 17:59:49.25107 UTC,True,5248291568615424,3
ambulance,2017-01-28 03:28:34.91823 UTC,True,5895657493626880,12
ambulance,2017-03-10 14:38:48.96551 UTC,True,4819104542228480,5
ambulance,2017-03-09 00:09:19.78299 UTC,True,6679613776330752,11
ambulance,2017-01-28 20:55:49.3276 UTC,True,6128477470195712,7
ambulance,2017-01-26 16:28:12.50146 UTC,True,4661570179170304,6
ambulance,2017-01-26 15:53:48.9888 UTC,True,5038178849259520,4
ambulance,2017-01-31 18:23:20.68801 UTC,True,6706119902756864,7
ambulance,2017-03-17 15:42:42.53296 UTC,True,4680984618336256,4
ambulance,2017-01-29 19:24:22.65693 UTC,True,4830921142304768,10
ambulance,2017-03-20 16:16:55.31731 UTC,True,6652595462471680,8
ambulance,2017-03-08 20:45:50.42309 UTC,True,4699605197389824,11
ambulance,2017-03-11 07:00:56.49336 UTC,True,6337127447003136,5
ambulance,2017-03-26 20:03:15.93151 UTC,True,6206223839920128,6
ambulance,2017-01-27 05:55:31.79343 UTC,True,5648267243159552,4
ambulance,2017-01-29 23:39:27.22747 UTC,True,6745244840230912,8
ambulance,2017-03-04 17:28:58.20137 UTC,False,6243149200490496,1
ambulance,2017-03-23 13:58:43.76744 UTC,True,4608488959377408,8
ambulance,2017-03-19 04:18:52.26509 UTC,True,6145333585248256,7
ambulance,2017-03-10 13:02:02.63174 UTC,True,5202715183415296,4
ambulance,2017-01-26 21:02:06.66264 UTC,True,4782073137070080,3
ambulance,2017-03-18 16:24:16.93497 UTC,True,5931940819501056,11
ambulance,2017-03-20 14:09:38.13101 UTC,True,6431677645586432,6
ambulance,2017-03-27 02:52:13.97653 UTC,True,5428867240034304,4
ambulance,2017-03-16 11:04:13.81531 UTC,True,5934244935237632,6
ambulance,2017-03-16 17:33:47.12833 UTC,True,4648627089702912,13
ambulance,2017-01-31 19:36:07.9619 UTC,True,5279297407287296,4
ambulance,2017-03-07 15:09:00.2725 UTC,True,4992478211997696,16
ambulance,2017-03-08 20:26:20.53162 UTC,True,5581956970446848,7
ambulance,2017-01-29 17:33:03.70045 UTC,True,4719374063632384,8
ambulance,2017-03-29 11:30:14.25716 UTC,True,5736409581223936,9
ambulance,2017-03-03 17:47:16.96121 UTC,False,5172533475147776,19
ambulance,2017-03-03 14:54:36.03901 UTC,True,6225451250876416,10
ambulance,2017-03-24 07:18:43.7184 UTC,True,6204980648214528,9
ambulance,2017-03-10 10:12:30.71032 UTC,True,5739512544100352,6
ambulance,2017-03-04 21:15:44.16107 UTC,False,5332658009669632,10
ambulance,2017-03-27 15:29:15.5806 UTC,True,5009939082772480,2
ambulance,2017-03-06 00:50:04.03315 UTC,False,5160688056008704,10
ambulance,2017-03-13 04:37:45.89089 UTC,True,5105701535875072,6
ambulance,2017-03-10 19:08:31.56304 UTC,True,4651317349842944,9
ambulance,2017-01-24 16:52:17.89104 UTC,True,5514835661946880,8
ambulance,2017-01-26 20:18:59.69693 UTC,True,5317711393456128,8
ambulance,2017-03-28 14:41:25.5217 UTC,True,5661849754271744,5
ambulance,2017-03-09 14:33:09.07831 UTC,True,6099022848720896,5
ambulance,2017-01-27 01:06:11.19388 UTC,True,6313205892644864,5
ambulance,2017-03-17 08:49:24.10914 UTC,True,5531927161339904,8
ambulance,2017-03-08 21:53:05.31581 UTC,True,6321708581519360,5
